,city,location,restaurant_name,menu,price
31349,ankara,yapracık,komagene etsiz çiğ köfte,Kızılay Sade Soda (20 cl.),"3,00 TL"
31350,ankara,yapracık,komagene etsiz çiğ köfte,Kızılay Meyveli Soda (20 cl.),"3,00 TL"
31351,ankara,yapracık,komagene etsiz çiğ köfte,Bardak Limonata (24 cl.),"2,50 TL"
31352,ankara,yapracık,komagene etsiz çiğ köfte,Serafresh Şalgam Suyu (30 cl.),"4,00 TL"
31353,ankara,yapracık,komagene etsiz çiğ köfte,Soda (20 cl.),"3,00 TL"
31354,ankara,yapracık,komagene etsiz çiğ köfte,Su (50 cl.),"2,00 TL"
31355,ankara,yapracık,komagene etsiz çiğ köfte,Coca-Cola (1 L.),"7,50 TL"
31356,ankara,yapracık,komagene etsiz çiğ köfte,Coca-Cola Şekersiz (1 L.),"7,50 TL"
31357,ankara,yapracık,komagene etsiz çiğ köfte,Fanta (1 L.),"7,50 TL"
31358,ankara,yapracık,komagene etsiz çiğ köfte,Sprite (1 L.),"7,50 TL"
31359,ankara,yapracık,komagene etsiz çiğ köfte,Komagene Ayran (1 L.),"7,50 TL"
31360,ankara,yapracık,komagene etsiz çiğ köfte,Şalgam Suyu (1 L.),"7,50 TL"
31361,ankara,yapracık,komagene etsiz çiğ köfte,Poşet,"0,25 TL"
31362,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (1 kg.) + Ayran (1 L.) ,"52,00 TL"
31363,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Jumbo Çiğ Köfte Dürüm + Lipton Ice Tea (33 cl.) ,"11,00 TL"
31364,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 1,"12,00 TL"
31365,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 2,"14,00 TL"
31366,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 3 - .,"17,50 TL"
31367,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 7,"18,00 TL"
31368,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 8,"21,00 TL"
31369,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 9,"25,00 TL"
31370,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 12,"35,00 TL"
31371,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 13,"37,00 TL"
31372,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 14,"45,00 TL"
31373,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 16,"45,00 TL"
31374,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 17,"50,00 TL"
31375,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 18,"55,00 TL"
31376,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte Dürüm,"6,00 TL"
31377,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Spesiyal Çiğ Köfte Dürüm,"9,00 TL"
31378,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Jumbo Çiğ Köfte Dürüm,"9,00 TL"
31379,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (200 gr.),"10,00 TL"
31380,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (250 gr.),"15,00 TL"
31381,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (400 gr.) (2 - 4 Kişilik),"22,00 TL"
31382,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (500 gr.),"27,50 TL"
31383,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (600 gr.) (4 - 6 Kişilik),"33,00 TL"
31384,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (750 gr.),"40,00 TL"
31385,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (1 kg.),"50,00 TL"
31386,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Midye Dolma (Adet) - .,"1,25 TL"
31387,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Lavaş (Adet),"0,75 TL"
31388,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Salatalık Turşusu,"5,50 TL"
31389,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Cin Biberi Turşusu,"5,50 TL"
31390,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çikolatalı Puding,"5,00 TL"
31391,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Sütlaç,"5,00 TL"
31392,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Lipton Ice Tea (33 cl.),"6,00 TL"
31393,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Şalgam Suyu (33 cl.),"5,00 TL"
31394,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,"Ayran (29,5 cl.)","4,00 TL"
31395,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Ayran (17 cl.),"3,00 TL"
31396,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Meyveli Soda (20 cl.),"3,50 TL"
31397,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Soda (20 cl.),"3,00 TL"
31398,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Su (50 cl.),"2,25 TL"
31399,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Sütaş Ayran (1 L.),"9,00 TL"
31400,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Soslar,"0,75 TL"
31401,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Acı Sos (Adet),"0,75 TL"
31402,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Poşet,"0,25 TL"
31403,ankara,etimesgut,komagene etsiz çiğ köfte,Coca-Cola Seçilmiş Menüleri,"14,50 TL"
31404,ankara,etimesgut,komagene etsiz çiğ köfte,Seçilmiş Menü (Mega Çiğ Köfte Dürüm) Mega Çiğ Köfte Dürüm + Coca-Cola (33 cl.) - .,"13,00 TL"
31405,ankara,etimesgut,komagene etsiz çiğ köfte,"Seçilmiş Menü (2 Çiğ Köfte Tako) 2 Adet Çiğ Köfte Tako (Tako Lavaşı, Çiğ Köfte, Tako Peyniri, Meksika Fasulyesi, Burger Sos) + Coca-Cola (33 cl.) - .","18,50 TL"
31406,ankara,etimesgut,komagene etsiz çiğ köfte,"Seçilmiş Menü (2 Çiğ Köfte Tako) 2 Adet Çiğ Köfte Tako (Tako Lavaşı, Çiğ Köfte, Tako Peyniri, Meksika Fasulyesi, Burger Sos) + Coca-Cola (33 cl.) - .","16,50 TL"
31407,ankara,etimesgut,komagene etsiz çiğ köfte,Seçilmiş Menü (Çiğ Köfte 200 gr.) Çiğ Köfte (200 gr.) + Coca-Cola (33 cl.) - .,"18,00 TL"
31408,ankara,etimesgut,komagene etsiz çiğ köfte,Seçilmiş Menü (Çiğ Köfte 200 gr.) Çiğ Köfte (200 gr.) + Coca-Cola (33 cl.) - .,"16,00 TL"
31409,ankara,etimesgut,komagene etsiz çiğ köfte,Vodafone Menüleri,"28,00 TL"
31410,ankara,etimesgut,komagene etsiz çiğ köfte,Maximum Menüleri,"12,50 TL"
31411,ankara,etimesgut,komagene etsiz çiğ köfte,"Maximum Menü (Mega Çiğ Köfte Dürüm) Mega Çiğ Köfte Dürüm + Komagene Ayran (29 cl.) (Maximum Menü indirimi, Maximum özellikli tüm kredi kartları ve İş Bankası Bankamatik Kartları ile yapılacak online ödemelerde ödeme anında uygulanacaktır.) - .","10,00 TL"
31412,ankara,etimesgut,komagene etsiz çiğ köfte,"Maximum Menü (Çiğ Köfte 400 gr.) Çiğ Köfte (400 gr.) + 2 Adet Komagene Ayran (29 cl.) (Maximum Menü indirimi, Maximum özellikli tüm kredi kartları ve İş Bankası Bankamatik Kartları ile yapılacak online ödemelerde ödeme anında uygulanacaktır.) - .","30,50 TL"
31413,ankara,etimesgut,komagene etsiz çiğ köfte,"Maximum Menü (Çiğ Köfte 400 gr.) Çiğ Köfte (400 gr.) + 2 Adet Komagene Ayran (29 cl.) (Maximum Menü indirimi, Maximum özellikli tüm kredi kartları ve İş Bankası Bankamatik Kartları ile yapılacak online ödemelerde ödeme anında uygulanacaktır.) - .","24,50 TL"
31414,ankara,etimesgut,komagene etsiz çiğ köfte,Algida Menüleri,"13,00 TL"
31415,ankara,etimesgut,komagene etsiz çiğ köfte,"Algida Menüsü (Çiğ Köfte Dürüm) Çiğ Köfte Dürüm + Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) + Komagene Ayran (19,5 cl.) - .","11,75 TL"
31416,ankara,etimesgut,komagene etsiz çiğ köfte,"Algida Menüsü (Mega Çiğ Köfte Dürüm) Mega Çiğ Köfte Dürüm + Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) + Komagene Ayran (19,5 cl.) - .","15,50 TL"
31417,ankara,etimesgut,komagene etsiz çiğ köfte,"Algida Menüsü (Mega Çiğ Köfte Dürüm) Mega Çiğ Köfte Dürüm + Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) + Komagene Ayran (19,5 cl.) - .","13,95 TL"
31418,ankara,etimesgut,komagene etsiz çiğ köfte,Algida Menüsü (4'lü Dondurma) 4 Adet Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) - .,"16,00 TL"
31419,ankara,etimesgut,komagene etsiz çiğ köfte,Algida Menüsü (4'lü Dondurma) 4 Adet Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) - .,"14,50 TL"
31420,ankara,etimesgut,komagene etsiz çiğ köfte,2’li Doritoslu Çiğ Köfte Tako Paketi,"15,00 TL"
31421,ankara,etimesgut,komagene etsiz çiğ köfte,Doritoslu Çiğ Köfte Tako Menü 1,"18,00 TL"
31422,ankara,etimesgut,komagene etsiz çiğ köfte,Doritoslu Çiğ Köfte Tako Menü 2,"37,00 TL"
31423,ankara,etimesgut,komagene etsiz çiğ köfte,Ambalajında Çiğ Köfte (600 gr.),"36,00 TL"
31424,ankara,etimesgut,komagene etsiz çiğ köfte,"3 çeyrek göbek marul, limon, 6 adet lavaş, 3 adet çiğ köfte sosu, 3 adet nar ekşili sos","31,50 TL"
31425,ankara,etimesgut,komagene etsiz çiğ köfte,Doritos'lu Çiğ Köfte Dürüm,"8,00 TL"
31426,ankara,etimesgut,komagene etsiz çiğ köfte,Doritos'lu Mega Çiğ Köfte Dürüm,"11,00 TL"
31427,ankara,etimesgut,komagene etsiz çiğ köfte,Doritos'lu Ultra Mega Dürüm,"12,50 TL"
31428,ankara,etimesgut,komagene etsiz çiğ köfte,Doritos'lu Double Dürüm,"13,50 TL"
31429,ankara,etimesgut,komagene etsiz çiğ köfte,Doritos'lu Çiğ Köfte Dürüm Menü,"10,25 TL"
31430,ankara,etimesgut,komagene etsiz çiğ köfte,Doritos'lu Mega Çiğ Köfte Dürüm Menü,"14,25 TL"
31431,ankara,etimesgut,komagene etsiz çiğ köfte,Doritos'lu Ultra Mega Dürüm Menü,"15,75 TL"
31432,ankara,etimesgut,komagene etsiz çiğ köfte,Doritos'lu Double Dürüm Menü,"16,75 TL"
31433,ankara,etimesgut,komagene etsiz çiğ köfte,2 Mega Çiğ Köfte Dürüm Fırsatı 2,"24,50 TL"
31434,ankara,etimesgut,komagene etsiz çiğ köfte,Dürüm Menü,"9,00 TL"
31435,ankara,etimesgut,komagene etsiz çiğ köfte,Dürüm Menü 2,"10,00 TL"
31436,ankara,etimesgut,komagene etsiz çiğ köfte,Genç Menü,"14,50 TL"
31437,ankara,etimesgut,komagene etsiz çiğ köfte,Double Dürüm Menü,"15,00 TL"
31438,ankara,etimesgut,komagene etsiz çiğ köfte,Mega Dürüm Menü,"12,50 TL"
31439,ankara,etimesgut,komagene etsiz çiğ köfte,Ultra Mega Dürüm Menü,"14,00 TL"
31440,ankara,etimesgut,komagene etsiz çiğ köfte,Acıktım Menü 1,"15,50 TL"
31441,ankara,etimesgut,komagene etsiz çiğ köfte,Acıktım Menü 2,"19,50 TL"
31442,ankara,etimesgut,komagene etsiz çiğ köfte,Acıktım Menü 3,"24,00 TL"
31443,ankara,etimesgut,komagene etsiz çiğ köfte,Acıktım Menü 4,"22,00 TL"
31444,ankara,etimesgut,komagene etsiz çiğ köfte,2'li Dürüm Menü,"17,50 TL"
31445,ankara,etimesgut,komagene etsiz çiğ köfte,Kanka Menü 1,"25,00 TL"
31446,ankara,etimesgut,komagene etsiz çiğ köfte,Kanka Menü 2,"31,00 TL"
31447,ankara,etimesgut,komagene etsiz çiğ köfte,3'lü Mega Dürüm Menü,"34,00 TL"
31448,ankara,etimesgut,komagene etsiz çiğ köfte,Çiğ Köfte Menü (200 gr.),"20,00 TL"
31449,ankara,etimesgut,komagene etsiz çiğ köfte,Hafif Menü,"31,00 TL"
31450,ankara,etimesgut,komagene etsiz çiğ köfte,Açız Menü 1,"37,00 TL"
31451,ankara,etimesgut,komagene etsiz çiğ köfte,Açız Menü 2,"42,00 TL"
31452,ankara,etimesgut,komagene etsiz çiğ köfte,3 Adam Menü,"39,00 TL"
31453,ankara,etimesgut,komagene etsiz çiğ köfte,Aile Menü 1,"55,00 TL"
31454,ankara,etimesgut,komagene etsiz çiğ köfte,Çiğ Köfte Tako Menü 1,"16,00 TL"
31455,ankara,etimesgut,komagene etsiz çiğ köfte,Çiğ Köfte Tako Menü 2,"33,00 TL"
31456,ankara,etimesgut,komagene etsiz çiğ köfte,2’li Çiğ Köfte Tako Paketi,"13,00 TL"
31457,ankara,etimesgut,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 1,"15,50 TL"
31458,ankara,etimesgut,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 2,"20,50 TL"
31459,ankara,etimesgut,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 4,"23,50 TL"
31460,ankara,etimesgut,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 5,"21,50 TL"
31461,ankara,etimesgut,komagene etsiz çiğ köfte,Çiğ Köfte (200 gr.),"12,50 TL"
31462,ankara,etimesgut,komagene etsiz çiğ köfte,Çiğ Köfte (400 gr.),"23,50 TL"
31463,ankara,etimesgut,komagene etsiz çiğ köfte,Çiğ Köfte (600 gr.),"36,00 TL"
31464,ankara,etimesgut,komagene etsiz çiğ köfte,"3 çeyrek göbek marul, limon, 6 adet lavaş, 3 adet çiğ köfte sosu, 3 adet nar ekşili sos","31,50 TL"
31465,ankara,etimesgut,komagene etsiz çiğ köfte,Çiğ Köfte (800 gr.),"41,00 TL"
31466,ankara,etimesgut,komagene etsiz çiğ köfte,Çiğ Köfte (1 kg.),"48,00 TL"
31467,ankara,etimesgut,komagene etsiz çiğ köfte,Çiğ Köfte Dürüm,"6,50 TL"
31468,ankara,etimesgut,komagene etsiz çiğ köfte,Mega Çiğ Köfte Dürüm,"9,00 TL"
31469,ankara,etimesgut,komagene etsiz çiğ köfte,Ultra Mega Dürüm,"10,50 TL"
31470,ankara,etimesgut,komagene etsiz çiğ köfte,Double Dürüm,"11,50 TL"
31471,ankara,etimesgut,komagene etsiz çiğ köfte,"Fırında 200 c'de 5 dakika, mikrodalgada 1 adet için 20-30 saniye ısıtınız.","12,00 TL"
31472,ankara,etimesgut,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Büyük) (2'li Paket),"11,00 TL"
31473,ankara,etimesgut,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Orta) (4'lü Paket),"12,00 TL"
31474,ankara,etimesgut,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Orta) (4'lü Paket),"11,00 TL"
31475,ankara,etimesgut,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Küçük) (6'lı Paket),"12,00 TL"
31476,ankara,etimesgut,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Küçük) (6'lı Paket),"11,00 TL"
31477,ankara,etimesgut,komagene etsiz çiğ köfte,İkili Yemek Fırsatı 2,"18,50 TL"
31478,ankara,etimesgut,komagene etsiz çiğ köfte,"Köri Soslu Tavuk (150 gr.) + Nohutlu Pilav (150 gr.) + Komagene Ayran (19,5 cl.)","16,00 TL"
31479,ankara,etimesgut,komagene etsiz çiğ köfte,İkili Yemek Fırsatı 4,"18,50 TL"
31480,ankara,etimesgut,komagene etsiz çiğ köfte,"Köri Soslu Tavuk (150 gr.) + Soslu Makarna (150 gr.) + Komagene Ayran (19,5 cl.)","16,00 TL"
31481,ankara,etimesgut,komagene etsiz çiğ köfte,Antep Kuru Patlıcan Dolma (250 gr.),"12,50 TL"
31482,ankara,etimesgut,komagene etsiz çiğ köfte,Antep Kuru Biber Dolması (250 gr.),"12,50 TL"
31483,ankara,etimesgut,komagene etsiz çiğ köfte,Tavuk Sote (250 gr.),"15,00 TL"
31484,ankara,etimesgut,komagene etsiz çiğ köfte,Köri Soslu Tavuk (250 gr.),"15,00 TL"
31485,ankara,etimesgut,komagene etsiz çiğ köfte,Fırın Makarna (350 gr.),"11,00 TL"
31486,ankara,etimesgut,komagene etsiz çiğ köfte,Tavuklu Pilav (300 gr.),"12,50 TL"
31487,ankara,etimesgut,komagene etsiz çiğ köfte,Tavuklu Pilav (500 gr.),"18,50 TL"
31488,ankara,etimesgut,komagene etsiz çiğ köfte,Soğuk Mezeler,"9,50 TL"
31489,ankara,etimesgut,komagene etsiz çiğ köfte,Havuç Tarator (200 gr.),"9,50 TL"
31490,ankara,etimesgut,komagene etsiz çiğ köfte,Haydari (200 gr.),"9,50 TL"
31491,ankara,etimesgut,komagene etsiz çiğ köfte,Patlıcan Salatası (200 gr.),"9,50 TL"
31492,ankara,etimesgut,komagene etsiz çiğ köfte,Şakşuka (200 gr.),"9,50 TL"
31493,ankara,etimesgut,komagene etsiz çiğ köfte,Ekstralar,"1,00 TL"
31494,ankara,etimesgut,komagene etsiz çiğ köfte,Çok Acı Sos (22 gr.),"1,00 TL"
31495,ankara,etimesgut,komagene etsiz çiğ köfte,Paket Nar Ekşisi (15 gr.),"1,00 TL"
31496,ankara,etimesgut,komagene etsiz çiğ köfte,Lavaş (2 Adet),"1,50 TL"
31497,ankara,etimesgut,komagene etsiz çiğ köfte,Tako Lavaşı (10 Adet),"6,50 TL"
31498,ankara,etimesgut,komagene etsiz çiğ köfte,Ekstra Limon (1 Adet),"2,00 TL"
31499,ankara,etimesgut,komagene etsiz çiğ köfte,Yeşillik (Büyük),"5,00 TL"
31500,ankara,etimesgut,komagene etsiz çiğ köfte,Yeşillik (Küçük),"4,00 TL"
31501,ankara,etimesgut,komagene etsiz çiğ köfte,Bardakta Turşu,"2,50 TL"
31502,ankara,etimesgut,komagene etsiz çiğ köfte,Peynir Tatlısı (3'lü Paket),"6,50 TL"
31503,ankara,etimesgut,komagene etsiz çiğ köfte,Kemalpaşa Tatlısı (110 gr.),"4,00 TL"
31504,ankara,etimesgut,komagene etsiz çiğ köfte,Klasik Peynir Helvası,"5,00 TL"
31505,ankara,etimesgut,komagene etsiz çiğ köfte,Çilekli Peynir Helvası,"5,00 TL"
31506,ankara,etimesgut,komagene etsiz çiğ köfte,Yaban Mersinli Peynir Helvası,"5,00 TL"
31507,ankara,etimesgut,komagene etsiz çiğ köfte,Höşmerim (120 gr.),"5,00 TL"
31508,ankara,etimesgut,komagene etsiz çiğ köfte,İrmik Helvası (120 gr.),"5,00 TL"
31509,ankara,etimesgut,komagene etsiz çiğ köfte,Kazandibi,"7,50 TL"
31510,ankara,etimesgut,komagene etsiz çiğ köfte,Şam Tatlısı (Adet),"3,50 TL"
31511,ankara,etimesgut,komagene etsiz çiğ köfte,Diğer,"3,50 TL"
31512,ankara,etimesgut,komagene etsiz çiğ köfte,Lay's Klasik (62 gr.),"3,50 TL"
31513,ankara,etimesgut,komagene etsiz çiğ köfte,Elvan Today Donut Muzlu (50 gr.),"2,00 TL"
31514,ankara,etimesgut,komagene etsiz çiğ köfte,Elvan Today Donut Çilekli (50 gr.),"2,00 TL"
31515,ankara,etimesgut,komagene etsiz çiğ köfte,Today Snowball Kek (50 gr.),"2,00 TL"
31516,ankara,etimesgut,komagene etsiz çiğ köfte,Coca-Cola (33 cl.),"5,50 TL"
31517,ankara,etimesgut,komagene etsiz çiğ köfte,Coca-Cola Light (33 cl.),"5,50 TL"
31518,ankara,etimesgut,komagene etsiz çiğ köfte,Coca-Cola Şekersiz (33 cl.),"5,50 TL"
31519,ankara,etimesgut,komagene etsiz çiğ köfte,Fanta (33 cl.),"5,50 TL"
31520,ankara,etimesgut,komagene etsiz çiğ köfte,Sprite (33 cl.),"5,50 TL"
31521,ankara,etimesgut,komagene etsiz çiğ köfte,Fuse Tea (33 cl.),"5,50 TL"
31522,ankara,etimesgut,komagene etsiz çiğ köfte,Klasik Beyoğlu Gazozu (25 cl.),"3,50 TL"
31523,ankara,etimesgut,komagene etsiz çiğ köfte,Portakallı Beyoğlu Gazozu (25 cl.),"3,50 TL"
31524,ankara,etimesgut,komagene etsiz çiğ köfte,Niğde Gazozu (25 cl.),"3,50 TL"
31525,ankara,etimesgut,komagene etsiz çiğ köfte,Komagene Ayran (29 cl.),"3,50 TL"
31526,ankara,etimesgut,komagene etsiz çiğ köfte,"Komagene Ayran (19,5 cl.)","2,50 TL"
31527,ankara,etimesgut,komagene etsiz çiğ köfte,Şalgam Suyu (30 cl.),"4,00 TL"
31528,ankara,etimesgut,komagene etsiz çiğ köfte,Organik Şalgam Suyu (25 cl.),"5,00 TL"
31529,ankara,etimesgut,komagene etsiz çiğ köfte,Kızılay Sade Soda (20 cl.),"3,00 TL"
31530,ankara,etimesgut,komagene etsiz çiğ köfte,Kızılay Meyveli Soda (20 cl.),"3,00 TL"
31531,ankara,etimesgut,komagene etsiz çiğ köfte,Bardak Limonata (24 cl.),"2,50 TL"
31532,ankara,etimesgut,komagene etsiz çiğ köfte,Soda (20 cl.),"3,00 TL"
31533,ankara,etimesgut,komagene etsiz çiğ köfte,Su (50 cl.),"2,00 TL"
31534,ankara,etimesgut,komagene etsiz çiğ köfte,Coca-Cola (1 L.),"7,50 TL"
31535,ankara,etimesgut,komagene etsiz çiğ köfte,Coca-Cola Şekersiz (1 L.),"7,50 TL"
31536,ankara,etimesgut,komagene etsiz çiğ köfte,Fanta (1 L.),"7,50 TL"
31537,ankara,etimesgut,komagene etsiz çiğ köfte,Sprite (1 L.),"7,50 TL"
31538,ankara,etimesgut,komagene etsiz çiğ köfte,Komagene Ayran (1 L.),"7,50 TL"
31539,ankara,etimesgut,komagene etsiz çiğ köfte,Şalgam Suyu (1 L.),"7,50 TL"
31540,ankara,etimesgut,komagene etsiz çiğ köfte,Organik Şalgam Suyu (1 L.),"10,00 TL"
31541,ankara,etimesgut,komagene etsiz çiğ köfte,Poşet,"0,25 TL"
31542,ankara,keçiören,saka su,Sular,"13,50 TL"
31543,ankara,keçiören,saka su,Saka Su (5 L.) (4 Adet),"19,00 TL"
31544,ankara,keçiören,saka su,"Saka Su (1,5 L.) (12 Adet)","19,00 TL"
31545,ankara,keçiören,saka su,Saka Su (50 cl.) (24 Adet),"19,00 TL"
31546,ankara,keçiören,saka su,Saka Su (33 cl.) (24 Adet),"19,00 TL"
31547,ankara,keçiören,saka su,Poşet,"0,25 TL"
31548,ankara,etimesgut,cajun corner,Seçilmiş Menü (Taco Tavuk (4 Adet)),"30,50 TL"
31549,ankara,etimesgut,cajun corner,Seçilmiş Menü (Cajun Baharatlı Tavuk Sepeti),"26,00 TL"
31550,ankara,etimesgut,cajun corner,Seçilmiş Menü (Taco Tavuk - 4 Adet),"30,50 TL"
31551,ankara,etimesgut,cajun corner,Acılı Menü 2,"54,00 TL"
31552,ankara,etimesgut,cajun corner,Acılı Menü 3,"72,50 TL"
31553,ankara,etimesgut,cajun corner,Acılı Menü 4,"92,00 TL"
31554,ankara,etimesgut,cajun corner,Acılı Cajun Baharatlı Tavuk Sepeti Menü,"28,50 TL"
31555,ankara,etimesgut,cajun corner,Double Corner Sosisli Menü,"25,50 TL"
31556,ankara,etimesgut,cajun corner,Menü 1,"27,50 TL"
31557,ankara,etimesgut,cajun corner,Menü 2,"52,00 TL"
31558,ankara,etimesgut,cajun corner,Menü 3,"69,50 TL"
31559,ankara,etimesgut,cajun corner,Menü 4,"89,00 TL"
31560,ankara,etimesgut,cajun corner,Menü 5,"22,00 TL"
31561,ankara,etimesgut,cajun corner,Menü 6,"33,50 TL"
31562,ankara,etimesgut,cajun corner,Menü 7,"26,50 TL"
31563,ankara,etimesgut,cajun corner,Menü 8,"32,00 TL"
31564,ankara,etimesgut,cajun corner,Menü 9,"29,00 TL"
31565,ankara,etimesgut,cajun corner,Cajun Burger Menü,"25,50 TL"
31566,ankara,etimesgut,cajun corner,Cheeseburger Menü,"31,50 TL"
31567,ankara,etimesgut,cajun corner,Ranchero Burger Menü,"33,00 TL"
31568,ankara,etimesgut,cajun corner,Onion Rings Burger Menü,"31,50 TL"
31569,ankara,etimesgut,cajun corner,Hamburger Menü,"30,50 TL"
31570,ankara,etimesgut,cajun corner,Double Corner Burger Menü,"46,00 TL"
31571,ankara,etimesgut,cajun corner,Philadelphia Burger Menü,"33,50 TL"
31572,ankara,etimesgut,cajun corner,Karışık Sepet,"33,00 TL"
31573,ankara,etimesgut,cajun corner,Taco Tavuk (4 Adet),"27,50 TL"
31574,ankara,etimesgut,cajun corner,Baharatlı Soğan Halkası,"14,00 TL"
31575,ankara,etimesgut,cajun corner,Kaşarlı Mantarlı Cajun Şiş,"27,50 TL"
31576,ankara,etimesgut,cajun corner,Cajun Baharatlı Tavuk Sepeti,"24,50 TL"
31577,ankara,etimesgut,cajun corner,Cajun Baharatlı Tavuk Dürüm,"20,00 TL"
31578,ankara,etimesgut,cajun corner,Acılı Cajun Baharatlı Tavuk Sepeti,"25,00 TL"
31579,ankara,etimesgut,cajun corner,Cajun Burger,"21,50 TL"
31580,ankara,etimesgut,cajun corner,Cheeseburger,"28,50 TL"
31581,ankara,etimesgut,cajun corner,Ranchero Burger,"29,50 TL"
31582,ankara,etimesgut,cajun corner,Onion Rings Burger,"28,50 TL"
31583,ankara,etimesgut,cajun corner,Hamburger,"27,50 TL"
31584,ankara,etimesgut,cajun corner,Double Corner Burger,"43,00 TL"
31585,ankara,etimesgut,cajun corner,Philadelphia Burger,"30,50 TL"
31586,ankara,etimesgut,cajun corner,Bazlamalı Biftek,"34,00 TL"
31587,ankara,etimesgut,cajun corner,Beef Quesadilla,"34,00 TL"
31588,ankara,etimesgut,cajun corner,Beef Burrito,"33,00 TL"
31589,ankara,etimesgut,cajun corner,Tavuk Burrito,"28,00 TL"
31590,ankara,etimesgut,cajun corner,Tavuklu Quesadilla,"29,50 TL"
31591,ankara,etimesgut,cajun corner,Bazlamalı Tavuk,"29,00 TL"
31592,ankara,etimesgut,cajun corner,Counter Fried Chicken,"25,00 TL"
31593,ankara,etimesgut,cajun corner,Kaşarlı Tavuk Dürüm,"28,00 TL"
31594,ankara,etimesgut,cajun corner,Ranchero Dürüm,"30,50 TL"
31595,ankara,etimesgut,cajun corner,Kaşarlı Antrikot Dürüm,"32,00 TL"
31596,ankara,etimesgut,cajun corner,Sebzeli Noodle,"24,00 TL"
